#Digilent WaveForms Data Logger
#Device Name: DiscoveryStudio
#Serial Number: SN:210384B1931D
#Date Time: 2025-04-29 14:55:47.401

Time (s),C2 (V)
19.5252,1.654558881124963
19.525,1.654558881124963
19.5248,1.654558881124963
19.5246,1.654558881124963
19.5244,1.654558881124963
19.5242,1.650880569401546
19.524,1.650880569401546
19.5238,1.650880569401546
19.5236,1.650880569401546
19.5234,1.650880569401546
19.5232,1.650880569401546
19.523,1.647202257678129
19.5228,1.647202257678129
19.5226,1.647202257678129
19.5224,1.647202257678129
19.5222,1.647202257678129
19.522,1.643523945954712
19.5218,1.643523945954712
19.5216,1.643523945954712
19.5214,1.639845634231295
19.5212,1.643523945954712
19.521,1.639845634231295
19.5208,1.639845634231295
19.5206,1.639845634231295
19.5204,1.639845634231295
19.5202,1.639845634231295
19.52,1.639845634231295
19.5198,1.639845634231295
19.5196,1.639845634231295
19.5194,1.636167322507877
19.5192,1.636167322507877
19.519,1.636167322507877
19.5188,1.636167322507877
19.5186,1.636167322507877
19.5184,1.636167322507877
19.5182,1.636167322507877
19.518,1.636167322507877
19.5178,1.636167322507877
19.5176,1.636167322507877
19.5174,1.639845634231295
19.5172,1.636167322507877
19.517,1.636167322507877
19.5168,1.636167322507877
19.5166,1.636167322507877
19.5164,1.636167322507877
19.5162,1.636167322507877
19.516,1.636167322507877
19.5158,1.636167322507877
19.5156,1.636167322507877
19.5154,1.636167322507877
19.5152,1.636167322507877
19.515,1.63248901078446
19.5148,1.636167322507877
19.5146,1.63248901078446
19.5144,1.636167322507877
19.5142,1.636167322507877
19.514,1.636167322507877
19.5138,1.636167322507877
19.5136,1.636167322507877
19.5134,1.636167322507877
19.5132,1.636167322507877
19.513,1.636167322507877
19.5128,1.639845634231295
19.5126,1.639845634231295
19.5124,1.639845634231295
19.5122,1.643523945954712
19.512,1.643523945954712
19.5118,1.643523945954712
19.5116,1.643523945954712
19.5114,1.647202257678129
19.5112,1.647202257678129
19.511,1.647202257678129
19.5108,1.647202257678129
19.5106,1.647202257678129
19.5104,1.647202257678129
19.5102,1.647202257678129
19.51,1.647202257678129
19.5098,1.647202257678129
19.5096,1.647202257678129
19.5094,1.650880569401546
19.5092,1.647202257678129
19.509,1.647202257678129
19.5088,1.650880569401546
19.5086,1.650880569401546
19.5084,1.650880569401546
19.5082,1.650880569401546
19.508,1.654558881124963
19.5078,1.654558881124963
19.5076,1.654558881124963
19.5074,1.654558881124963
19.5072,1.65823719284838
19.507,1.65823719284838
19.5068,1.65823719284838
19.5066,1.661915504571797
19.5064,1.661915504571797
19.5062,1.661915504571797
19.506,1.665593816295214
19.5058,1.665593816295214
19.5056,1.665593816295214
19.5054,1.665593816295214
19.5052,1.669272128018631
19.505,1.669272128018631
19.5048,1.669272128018631
19.5046,1.669272128018631
19.5044,1.669272128018631
19.5042,1.672950439742048
19.504,1.672950439742048
19.5038,1.672950439742048
19.5036,1.672950439742048
19.5034,1.676628751465466
19.5032,1.676628751465466
19.503,1.676628751465466
19.5028,1.676628751465466
19.5026,1.676628751465466
19.5024,1.676628751465466
19.5022,1.676628751465466
19.502,1.676628751465466
19.5018,1.676628751465466
19.5016,1.676628751465466
19.5014,1.676628751465466
19.5012,1.676628751465466
19.501,1.676628751465466
19.5008,1.676628751465466
19.5006,1.676628751465466
19.5004,1.676628751465466
19.5002,1.672950439742048
19.5,1.672950439742048
19.4998,1.672950439742048
19.4996,1.672950439742048
19.4994,1.669272128018631
19.4992,1.669272128018631
19.499,1.665593816295214
19.4988,1.665593816295214
19.4986,1.665593816295214
19.4984,1.661915504571797
19.4982,1.661915504571797
19.498,1.65823719284838
19.4978,1.65823719284838
19.4976,1.654558881124963
19.4974,1.654558881124963
19.4972,1.650880569401546
19.497,1.647202257678129
19.4968,1.647202257678129
19.4966,1.647202257678129
19.4964,1.643523945954712
19.4962,1.643523945954712
19.496,1.643523945954712
19.4958,1.643523945954712
19.4956,1.639845634231295
19.4954,1.643523945954712
19.4952,1.639845634231295
19.495,1.639845634231295
19.4948,1.639845634231295
19.4946,1.639845634231295
19.4944,1.639845634231295
19.4942,1.639845634231295
19.494,1.639845634231295
19.4938,1.639845634231295
19.4936,1.636167322507877
19.4934,1.636167322507877
19.4932,1.636167322507877
19.493,1.636167322507877
19.4928,1.636167322507877
19.4926,1.636167322507877
19.4924,1.636167322507877
19.4922,1.636167322507877
19.492,1.636167322507877
19.4918,1.636167322507877
19.4916,1.636167322507877
19.4914,1.63248901078446
19.4912,1.63248901078446
19.491,1.63248901078446
19.4908,1.63248901078446
19.4906,1.63248901078446
19.4904,1.63248901078446
19.4902,1.63248901078446
19.49,1.636167322507877
19.4898,1.636167322507877
19.4896,1.639845634231295
19.4894,1.643523945954712
19.4892,1.647202257678129
19.489,1.647202257678129
19.4888,1.647202257678129
19.4886,1.650880569401546
19.4884,1.650880569401546
19.4882,1.650880569401546
19.488,1.654558881124963
19.4878,1.654558881124963
19.4876,1.654558881124963
19.4874,1.65823719284838
19.4872,1.65823719284838
19.487,1.65823719284838
19.4868,1.65823719284838
19.4866,1.661915504571797
19.4864,1.65823719284838
19.4862,1.661915504571797
19.486,1.65823719284838
19.4858,1.65823719284838
19.4856,1.661915504571797
19.4854,1.661915504571797
19.4852,1.65823719284838
19.485,1.65823719284838
19.4848,1.65823719284838
19.4846,1.65823719284838
19.4844,1.65823719284838
19.4842,1.65823719284838
19.484,1.65823719284838
19.4838,1.65823719284838
19.4836,1.661915504571797
19.4834,1.65823719284838
19.4832,1.65823719284838
19.483,1.65823719284838
19.4828,1.65823719284838
19.4826,1.65823719284838
19.4824,1.661915504571797
19.4822,1.661915504571797
19.482,1.661915504571797
19.4818,1.661915504571797
19.4816,1.661915504571797
19.4814,1.661915504571797
19.4812,1.661915504571797
19.481,1.665593816295214
19.4808,1.661915504571797
19.4806,1.665593816295214
19.4804,1.661915504571797
19.4802,1.661915504571797
19.48,1.661915504571797
19.4798,1.661915504571797
19.4796,1.661915504571797
19.4794,1.65823719284838
19.4792,1.65823719284838
19.479,1.65823719284838
19.4788,1.65823719284838
19.4786,1.65823719284838
19.4784,1.65823719284838
19.4782,1.654558881124963
19.478,1.654558881124963
19.4778,1.654558881124963
19.4776,1.654558881124963
19.4774,1.654558881124963
19.4772,1.654558881124963
19.477,1.654558881124963
19.4768,1.654558881124963
19.4766,1.654558881124963
19.4764,1.650880569401546
19.4762,1.654558881124963
19.476,1.654558881124963
19.4758,1.654558881124963
19.4756,1.654558881124963
19.4754,1.654558881124963
19.4752,1.654558881124963
19.475,1.654558881124963
19.4748,1.650880569401546
19.4746,1.650880569401546
19.4744,1.654558881124963
19.4742,1.650880569401546
19.474,1.654558881124963
19.4738,1.654558881124963
19.4736,1.654558881124963
19.4734,1.654558881124963
19.4732,1.654558881124963
19.473,1.654558881124963
19.4728,1.654558881124963
19.4726,1.654558881124963
19.4724,1.65823719284838
19.4722,1.65823719284838
19.472,1.654558881124963
19.4718,1.65823719284838
19.4716,1.65823719284838
19.4714,1.65823719284838
19.4712,1.65823719284838
19.471,1.65823719284838
19.4708,1.65823719284838
19.4706,1.65823719284838
19.4704,1.65823719284838
19.4702,1.661915504571797
19.47,1.661915504571797
19.4698,1.661915504571797
19.4696,1.661915504571797
19.4694,1.661915504571797
19.4692,1.661915504571797
19.469,1.661915504571797
19.4688,1.661915504571797
19.4686,1.661915504571797
19.4684,1.661915504571797
19.4682,1.661915504571797
19.468,1.661915504571797
19.4678,1.661915504571797
19.4676,1.661915504571797
19.4674,1.665593816295214
19.4672,1.665593816295214
19.467,1.665593816295214
19.4668,1.665593816295214
19.4666,1.665593816295214
19.4664,1.665593816295214
19.4662,1.665593816295214
19.466,1.665593816295214
19.4658,1.661915504571797
19.4656,1.661915504571797
19.4654,1.661915504571797
19.4652,1.661915504571797
19.465,1.661915504571797
19.4648,1.661915504571797
19.4646,1.661915504571797
19.4644,1.661915504571797
19.4642,1.661915504571797
19.464,1.661915504571797
19.4638,1.661915504571797
19.4636,1.661915504571797
19.4634,1.65823719284838
19.4632,1.65823719284838
19.463,1.65823719284838
19.4628,1.654558881124963
19.4626,1.654558881124963
19.4624,1.654558881124963
19.4622,1.654558881124963
19.462,1.650880569401546
19.4618,1.650880569401546
19.4616,1.647202257678129
19.4614,1.647202257678129
19.4612,1.647202257678129
19.461,1.643523945954712
19.4608,1.643523945954712
19.4606,1.643523945954712
19.4604,1.639845634231295
19.4602,1.636167322507877
19.46,1.636167322507877
19.4598,1.63248901078446
19.4596,1.628810699061043
19.4594,1.628810699061043
19.4592,1.628810699061043
19.459,1.625132387337626
19.4588,1.625132387337626
19.4586,1.625132387337626
19.4584,1.625132387337626
19.4582,1.625132387337626
19.458,1.625132387337626
19.4578,1.625132387337626
19.4576,1.625132387337626
19.4574,1.625132387337626
19.4572,1.625132387337626
19.457,1.625132387337626
19.4568,1.625132387337626
19.4566,1.625132387337626
19.4564,1.625132387337626
19.4562,1.625132387337626
19.456,1.625132387337626
19.4558,1.625132387337626
19.4556,1.625132387337626
19.4554,1.625132387337626
19.4552,1.625132387337626
19.455,1.625132387337626
19.4548,1.625132387337626
19.4546,1.625132387337626
19.4544,1.625132387337626
19.4542,1.625132387337626
19.454,1.628810699061043
19.4538,1.628810699061043
19.4536,1.628810699061043
19.4534,1.628810699061043
19.4532,1.628810699061043
19.453,1.628810699061043
19.4528,1.63248901078446
19.4526,1.63248901078446
19.4524,1.636167322507877
19.4522,1.636167322507877
19.452,1.639845634231295
19.4518,1.643523945954712
19.4516,1.643523945954712
19.4514,1.647202257678129
19.4512,1.650880569401546
19.451,1.654558881124963
19.4508,1.654558881124963
19.4506,1.65823719284838
19.4504,1.65823719284838
19.4502,1.661915504571797
19.45,1.665593816295214
19.4498,1.665593816295214
19.4496,1.665593816295214
19.4494,1.669272128018631
19.4492,1.669272128018631
19.449,1.672950439742048
19.4488,1.672950439742048
19.4486,1.676628751465466
19.4484,1.676628751465466
19.4482,1.676628751465466
19.448,1.676628751465466
19.4478,1.676628751465466
19.4476,1.680307063188883
19.4474,1.680307063188883
19.4472,1.680307063188883
19.447,1.680307063188883
19.4468,1.680307063188883
19.4466,1.6839853749123
19.4464,1.680307063188883
19.4462,1.6839853749123
19.446,1.680307063188883
19.4458,1.6839853749123
19.4456,1.680307063188883
19.4454,1.680307063188883
19.4452,1.680307063188883
19.445,1.680307063188883
19.4448,1.680307063188883
19.4446,1.680307063188883
19.4444,1.680307063188883
19.4442,1.680307063188883
19.444,1.680307063188883
19.4438,1.676628751465466
19.4436,1.676628751465466
19.4434,1.676628751465466
19.4432,1.676628751465466
19.443,1.672950439742048
19.4428,1.672950439742048
19.4426,1.672950439742048
19.4424,1.672950439742048
19.4422,1.669272128018631
19.442,1.669272128018631
19.4418,1.669272128018631
19.4416,1.665593816295214
19.4414,1.665593816295214
19.4412,1.665593816295214
19.441,1.665593816295214
19.4408,1.661915504571797
19.4406,1.661915504571797
19.4404,1.65823719284838
19.4402,1.65823719284838
19.44,1.65823719284838
19.4398,1.654558881124963
19.4396,1.654558881124963
19.4394,1.654558881124963
19.4392,1.650880569401546
19.439,1.650880569401546
19.4388,1.647202257678129
19.4386,1.647202257678129
19.4384,1.647202257678129
19.4382,1.643523945954712
19.438,1.643523945954712
19.4378,1.643523945954712
19.4376,1.643523945954712
19.4374,1.643523945954712
19.4372,1.639845634231295
19.437,1.639845634231295
19.4368,1.636167322507877
19.4366,1.636167322507877
19.4364,1.636167322507877
19.4362,1.63248901078446
19.436,1.63248901078446
19.4358,1.63248901078446
19.4356,1.628810699061043
19.4354,1.628810699061043
19.4352,1.628810699061043
19.435,1.628810699061043
19.4348,1.628810699061043
19.4346,1.625132387337626
19.4344,1.628810699061043
19.4342,1.628810699061043
19.434,1.628810699061043
19.4338,1.628810699061043
19.4336,1.628810699061043
19.4334,1.63248901078446
19.4332,1.628810699061043
19.433,1.63248901078446
19.4328,1.63248901078446
19.4326,1.636167322507877
19.4324,1.636167322507877
19.4322,1.636167322507877
19.432,1.639845634231295
19.4318,1.643523945954712
19.4316,1.643523945954712
19.4314,1.647202257678129
19.4312,1.647202257678129
19.431,1.650880569401546
19.4308,1.654558881124963
19.4306,1.654558881124963
19.4304,1.654558881124963
19.4302,1.65823719284838
19.43,1.65823719284838
19.4298,1.661915504571797
19.4296,1.661915504571797
19.4294,1.665593816295214
19.4292,1.665593816295214
19.429,1.669272128018631
19.4288,1.669272128018631
19.4286,1.669272128018631
19.4284,1.669272128018631
19.4282,1.669272128018631
19.428,1.672950439742048
19.4278,1.672950439742048
19.4276,1.672950439742048
19.4274,1.669272128018631
19.4272,1.672950439742048
19.427,1.669272128018631
19.4268,1.669272128018631
19.4266,1.669272128018631
19.4264,1.669272128018631
19.4262,1.669272128018631
19.426,1.665593816295214
19.4258,1.665593816295214
19.4256,1.665593816295214
19.4254,1.665593816295214
19.4252,1.665593816295214
19.425,1.665593816295214
19.4248,1.665593816295214
19.4246,1.661915504571797
19.4244,1.661915504571797
19.4242,1.661915504571797
19.424,1.661915504571797
19.4238,1.661915504571797
19.4236,1.65823719284838
19.4234,1.65823719284838
19.4232,1.65823719284838
19.423,1.65823719284838
19.4228,1.654558881124963
19.4226,1.654558881124963
19.4224,1.654558881124963
19.4222,1.650880569401546
19.422,1.650880569401546
19.4218,1.650880569401546
19.4216,1.647202257678129
19.4214,1.647202257678129
19.4212,1.647202257678129
19.421,1.647202257678129
19.4208,1.643523945954712
19.4206,1.643523945954712
19.4204,1.643523945954712
19.4202,1.643523945954712
19.42,1.643523945954712
19.4198,1.643523945954712
19.4196,1.639845634231295
19.4194,1.639845634231295
19.4192,1.636167322507877
19.419,1.639845634231295
19.4188,1.636167322507877
19.4186,1.636167322507877
19.4184,1.636167322507877
19.4182,1.636167322507877
19.418,1.636167322507877
19.4178,1.636167322507877
19.4176,1.636167322507877
19.4174,1.636167322507877
19.4172,1.636167322507877
19.417,1.636167322507877
19.4168,1.636167322507877
19.4166,1.636167322507877
19.4164,1.636167322507877
19.4162,1.636167322507877
19.416,1.636167322507877
19.4158,1.636167322507877
19.4156,1.636167322507877
19.4154,1.636167322507877
19.4152,1.636167322507877
19.415,1.636167322507877
19.4148,1.639845634231295
19.4146,1.639845634231295
19.4144,1.639845634231295
19.4142,1.639845634231295
19.414,1.643523945954712
19.4138,1.643523945954712
19.4136,1.647202257678129
19.4134,1.647202257678129
19.4132,1.647202257678129
19.413,1.647202257678129
19.4128,1.647202257678129
19.4126,1.650880569401546
19.4124,1.650880569401546
19.4122,1.650880569401546
19.412,1.650880569401546
19.4118,1.654558881124963
19.4116,1.654558881124963
19.4114,1.654558881124963
19.4112,1.654558881124963
19.411,1.654558881124963
19.4108,1.654558881124963
19.4106,1.654558881124963
19.4104,1.654558881124963
19.4102,1.65823719284838
19.41,1.65823719284838
19.4098,1.65823719284838
19.4096,1.65823719284838
19.4094,1.65823719284838
19.4092,1.65823719284838
19.409,1.65823719284838
19.4088,1.661915504571797
19.4086,1.661915504571797
19.4084,1.661915504571797
19.4082,1.661915504571797
19.408,1.661915504571797
19.4078,1.661915504571797
19.4076,1.661915504571797
19.4074,1.65823719284838
19.4072,1.65823719284838
19.407,1.65823719284838
19.4068,1.65823719284838
19.4066,1.65823719284838
19.4064,1.65823719284838
19.4062,1.65823719284838
19.406,1.65823719284838
19.4058,1.654558881124963
19.4056,1.654558881124963
19.4054,1.654558881124963
19.4052,1.654558881124963
19.405,1.654558881124963
19.4048,1.654558881124963
19.4046,1.650880569401546
19.4044,1.650880569401546
19.4042,1.650880569401546
19.404,1.650880569401546
19.4038,1.650880569401546
19.4036,1.650880569401546
19.4034,1.650880569401546
19.4032,1.647202257678129
19.403,1.647202257678129
19.4028,1.647202257678129
19.4026,1.643523945954712
19.4024,1.643523945954712
19.4022,1.643523945954712
19.402,1.639845634231295
19.4018,1.639845634231295
19.4016,1.636167322507877
19.4014,1.636167322507877
19.4012,1.636167322507877
19.401,1.636167322507877
19.4008,1.63248901078446
19.4006,1.63248901078446
19.4004,1.63248901078446
19.4002,1.63248901078446
19.4,1.63248901078446
19.3998,1.63248901078446
19.3996,1.63248901078446
19.3994,1.63248901078446
19.3992,1.63248901078446
19.399,1.63248901078446
19.3988,1.63248901078446
19.3986,1.63248901078446
19.3984,1.63248901078446
19.3982,1.636167322507877
19.398,1.636167322507877
19.3978,1.636167322507877
19.3976,1.636167322507877
19.3974,1.636167322507877
19.3972,1.639845634231295
19.397,1.639845634231295
19.3968,1.639845634231295
19.3966,1.639845634231295
19.3964,1.639845634231295
19.3962,1.639845634231295
19.396,1.639845634231295
19.3958,1.643523945954712
19.3956,1.643523945954712
19.3954,1.639845634231295
19.3952,1.643523945954712
19.395,1.639845634231295
19.3948,1.639845634231295
19.3946,1.639845634231295
19.3944,1.639845634231295
19.3942,1.639845634231295
19.394,1.639845634231295
19.3938,1.639845634231295
19.3936,1.639845634231295
19.3934,1.639845634231295
19.3932,1.639845634231295
19.393,1.639845634231295
19.3928,1.639845634231295
19.3926,1.639845634231295
19.3924,1.643523945954712
19.3922,1.643523945954712
19.392,1.643523945954712
19.3918,1.647202257678129
19.3916,1.647202257678129
19.3914,1.647202257678129
19.3912,1.650880569401546
19.391,1.650880569401546
19.3908,1.650880569401546
19.3906,1.650880569401546
19.3904,1.654558881124963
19.3902,1.654558881124963
19.39,1.654558881124963
19.3898,1.65823719284838
19.3896,1.661915504571797
19.3894,1.661915504571797
19.3892,1.665593816295214
19.389,1.665593816295214
19.3888,1.669272128018631
19.3886,1.669272128018631
19.3884,1.672950439742048
19.3882,1.672950439742048
19.388,1.676628751465466
19.3878,1.680307063188883
19.3876,1.680307063188883
19.3874,1.680307063188883
19.3872,1.6839853749123
19.387,1.6839853749123
19.3868,1.6839853749123
19.3866,1.6839853749123
19.3864,1.687663686635717
19.3862,1.687663686635717
19.386,1.687663686635717
19.3858,1.687663686635717
19.3856,1.687663686635717
19.3854,1.687663686635717
19.3852,1.687663686635717
19.385,1.687663686635717
19.3848,1.6839853749123
19.3846,1.6839853749123
19.3844,1.6839853749123
19.3842,1.680307063188883
19.384,1.680307063188883
19.3838,1.676628751465466
19.3836,1.676628751465466
19.3834,1.672950439742048
19.3832,1.669272128018631
19.383,1.669272128018631
19.3828,1.665593816295214
19.3826,1.661915504571797
19.3824,1.65823719284838
19.3822,1.654558881124963
19.382,1.650880569401546
19.3818,1.647202257678129
19.3816,1.643523945954712
19.3814,1.639845634231295
19.3812,1.636167322507877
19.381,1.63248901078446
19.3808,1.628810699061043
19.3806,1.628810699061043
19.3804,1.625132387337626
19.3802,1.625132387337626
19.38,1.625132387337626
19.3798,1.625132387337626
19.3796,1.625132387337626
19.3794,1.625132387337626
19.3792,1.625132387337626
19.379,1.628810699061043
19.3788,1.628810699061043
19.3786,1.628810699061043
19.3784,1.63248901078446
19.3782,1.63248901078446
19.378,1.63248901078446
19.3778,1.636167322507877
19.3776,1.636167322507877
19.3774,1.636167322507877
19.3772,1.636167322507877
19.377,1.636167322507877
19.3768,1.639845634231295
19.3766,1.639845634231295
19.3764,1.639845634231295
19.3762,1.639845634231295
19.376,1.639845634231295
19.3758,1.643523945954712
19.3756,1.639845634231295
19.3754,1.639845634231295
19.3752,1.639845634231295
19.375,1.639845634231295
19.3748,1.636167322507877
19.3746,1.636167322507877
19.3744,1.636167322507877
19.3742,1.63248901078446
19.374,1.63248901078446
19.3738,1.63248901078446
19.3736,1.628810699061043
19.3734,1.628810699061043
19.3732,1.628810699061043
19.373,1.628810699061043
19.3728,1.628810699061043
19.3726,1.628810699061043
19.3724,1.628810699061043
19.3722,1.628810699061043
19.372,1.628810699061043
19.3718,1.628810699061043
19.3716,1.628810699061043
19.3714,1.63248901078446
19.3712,1.63248901078446
19.371,1.636167322507877
19.3708,1.63248901078446
19.3706,1.63248901078446
19.3704,1.636167322507877
19.3702,1.636167322507877
19.37,1.636167322507877
19.3698,1.636167322507877
19.3696,1.639845634231295
19.3694,1.639845634231295
19.3692,1.639845634231295
19.369,1.639845634231295
19.3688,1.643523945954712
19.3686,1.643523945954712
19.3684,1.643523945954712
19.3682,1.643523945954712
19.368,1.643523945954712
19.3678,1.643523945954712
19.3676,1.643523945954712
19.3674,1.647202257678129
19.3672,1.647202257678129
19.367,1.647202257678129
19.3668,1.647202257678129
19.3666,1.650880569401546
19.3664,1.650880569401546
19.3662,1.650880569401546
19.366,1.650880569401546
19.3658,1.650880569401546
19.3656,1.650880569401546
19.3654,1.650880569401546
19.3652,1.650880569401546
19.365,1.650880569401546
19.3648,1.650880569401546
19.3646,1.650880569401546
19.3644,1.650880569401546
19.3642,1.650880569401546
19.364,1.650880569401546
19.3638,1.650880569401546
19.3636,1.650880569401546
19.3634,1.650880569401546
19.3632,1.647202257678129
19.363,1.647202257678129
19.3628,1.647202257678129
19.3626,1.647202257678129
19.3624,1.647202257678129
19.3622,1.643523945954712
19.362,1.643523945954712
19.3618,1.643523945954712
19.3616,1.643523945954712
19.3614,1.643523945954712
19.3612,1.643523945954712
19.361,1.639845634231295
19.3608,1.639845634231295
19.3606,1.639845634231295
19.3604,1.639845634231295
19.3602,1.639845634231295
19.36,1.639845634231295
19.3598,1.639845634231295
19.3596,1.636167322507877
19.3594,1.636167322507877
19.3592,1.636167322507877
19.359,1.636167322507877
19.3588,1.636167322507877
19.3586,1.636167322507877
19.3584,1.636167322507877
19.3582,1.63248901078446
19.358,1.63248901078446
19.3578,1.63248901078446
19.3576,1.63248901078446
19.3574,1.63248901078446
19.3572,1.63248901078446
19.357,1.628810699061043
19.3568,1.628810699061043
19.3566,1.628810699061043
19.3564,1.628810699061043
19.3562,1.628810699061043
19.356,1.628810699061043
19.3558,1.628810699061043
19.3556,1.628810699061043
19.3554,1.628810699061043
19.3552,1.628810699061043
19.355,1.628810699061043
19.3548,1.628810699061043
19.3546,1.628810699061043
19.3544,1.628810699061043
19.3542,1.628810699061043
19.354,1.628810699061043
19.3538,1.628810699061043
19.3536,1.628810699061043
19.3534,1.63248901078446
19.3532,1.63248901078446
19.353,1.63248901078446
19.3528,1.636167322507877
19.3526,1.636167322507877
19.3524,1.639845634231295
19.3522,1.639845634231295
19.352,1.639845634231295
19.3518,1.639845634231295
19.3516,1.643523945954712
19.3514,1.639845634231295
19.3512,1.639845634231295
19.351,1.643523945954712
19.3508,1.643523945954712
19.3506,1.643523945954712
19.3504,1.647202257678129
19.3502,1.647202257678129
19.35,1.647202257678129
19.3498,1.647202257678129
19.3496,1.650880569401546
19.3494,1.650880569401546
19.3492,1.650880569401546
19.349,1.650880569401546
19.3488,1.654558881124963
19.3486,1.654558881124963
19.3484,1.65823719284838
19.3482,1.65823719284838
19.348,1.65823719284838
19.3478,1.661915504571797
19.3476,1.661915504571797
19.3474,1.661915504571797
19.3472,1.661915504571797
19.347,1.665593816295214
19.3468,1.665593816295214
19.3466,1.665593816295214
19.3464,1.669272128018631
19.3462,1.669272128018631
19.346,1.669272128018631
19.3458,1.669272128018631
19.3456,1.669272128018631
19.3454,1.669272128018631
19.3452,1.669272128018631
19.345,1.669272128018631
19.3448,1.669272128018631
19.3446,1.669272128018631
19.3444,1.669272128018631
19.3442,1.669272128018631
19.344,1.669272128018631
19.3438,1.669272128018631
19.3436,1.665593816295214
19.3434,1.665593816295214
19.3432,1.665593816295214
19.343,1.665593816295214
19.3428,1.665593816295214
19.3426,1.661915504571797
19.3424,1.661915504571797
19.3422,1.65823719284838
19.342,1.65823719284838
19.3418,1.65823719284838
19.3416,1.654558881124963
19.3414,1.654558881124963
19.3412,1.650880569401546
19.341,1.647202257678129
19.3408,1.647202257678129
19.3406,1.643523945954712
19.3404,1.643523945954712
19.3402,1.639845634231295
19.34,1.636167322507877
19.3398,1.636167322507877
19.3396,1.63248901078446
19.3394,1.63248901078446
19.3392,1.63248901078446
19.339,1.628810699061043
19.3388,1.628810699061043
19.3386,1.625132387337626
19.3384,1.625132387337626
19.3382,1.625132387337626
19.338,1.621454075614209
19.3378,1.621454075614209
19.3376,1.621454075614209
19.3374,1.621454075614209
19.3372,1.617775763890792
19.337,1.617775763890792
19.3368,1.617775763890792
19.3366,1.617775763890792
19.3364,1.617775763890792
19.3362,1.621454075614209
19.336,1.621454075614209
19.3358,1.621454075614209
19.3356,1.621454075614209
19.3354,1.621454075614209
19.3352,1.621454075614209
19.335,1.625132387337626
19.3348,1.625132387337626
19.3346,1.625132387337626
19.3344,1.628810699061043
19.3342,1.628810699061043
19.334,1.628810699061043
19.3338,1.628810699061043
19.3336,1.63248901078446
19.3334,1.63248901078446
19.3332,1.63248901078446
19.333,1.63248901078446
19.3328,1.636167322507877
19.3326,1.636167322507877
19.3324,1.639845634231295
19.3322,1.639845634231295
19.332,1.643523945954712
19.3318,1.643523945954712
19.3316,1.643523945954712
19.3314,1.647202257678129
19.3312,1.647202257678129
19.331,1.647202257678129
19.3308,1.650880569401546
19.3306,1.650880569401546
19.3304,1.650880569401546
19.3302,1.650880569401546
19.33,1.654558881124963
19.3298,1.654558881124963
19.3296,1.654558881124963
19.3294,1.654558881124963
19.3292,1.65823719284838
19.329,1.654558881124963
19.3288,1.654558881124963
19.3286,1.654558881124963
19.3284,1.654558881124963
19.3282,1.654558881124963
19.328,1.654558881124963
19.3278,1.654558881124963
19.3276,1.654558881124963
19.3274,1.654558881124963
19.3272,1.650880569401546
19.327,1.654558881124963
19.3268,1.654558881124963
19.3266,1.654558881124963
19.3264,1.654558881124963
19.3262,1.654558881124963
19.326,1.65823719284838
19.3258,1.65823719284838
19.3256,1.65823719284838
19.3254,1.65823719284838
19.3252,1.65823719284838
19.325,1.661915504571797
19.3248,1.661915504571797
19.3246,1.661915504571797
19.3244,1.661915504571797
19.3242,1.661915504571797
19.324,1.661915504571797
19.3238,1.661915504571797
19.3236,1.661915504571797
19.3234,1.65823719284838
19.3232,1.65823719284838
19.323,1.65823719284838
19.3228,1.654558881124963
19.3226,1.654558881124963
19.3224,1.654558881124963
19.3222,1.654558881124963
19.322,1.654558881124963
19.3218,1.654558881124963
19.3216,1.654558881124963
19.3214,1.654558881124963
19.3212,1.654558881124963
19.321,1.654558881124963
19.3208,1.654558881124963
19.3206,1.654558881124963
19.3204,1.65823719284838
19.3202,1.65823719284838
19.32,1.65823719284838
19.3198,1.654558881124963
19.3196,1.654558881124963
19.3194,1.654558881124963
19.3192,1.654558881124963
19.319,1.654558881124963
19.3188,1.654558881124963
19.3186,1.650880569401546
19.3184,1.650880569401546
19.3182,1.650880569401546
19.318,1.650880569401546
19.3178,1.650880569401546
19.3176,1.650880569401546
19.3174,1.650880569401546
19.3172,1.647202257678129
19.317,1.647202257678129
19.3168,1.647202257678129
19.3166,1.647202257678129
19.3164,1.647202257678129
19.3162,1.647202257678129
19.316,1.647202257678129
19.3158,1.647202257678129
19.3156,1.647202257678129
19.3154,1.647202257678129
19.3152,1.647202257678129
19.315,1.647202257678129
19.3148,1.647202257678129
19.3146,1.647202257678129
19.3144,1.647202257678129
19.3142,1.650880569401546
19.314,1.650880569401546
19.3138,1.647202257678129
19.3136,1.647202257678129
19.3134,1.647202257678129
19.3132,1.650880569401546
19.313,1.650880569401546
19.3128,1.647202257678129
19.3126,1.650880569401546
19.3124,1.650880569401546
19.3122,1.650880569401546
19.312,1.654558881124963
19.3118,1.654558881124963
19.3116,1.654558881124963
19.3114,1.654558881124963
19.3112,1.654558881124963
19.311,1.65823719284838
19.3108,1.65823719284838
19.3106,1.65823719284838
19.3104,1.65823719284838
19.3102,1.65823719284838
19.31,1.661915504571797
19.3098,1.661915504571797
19.3096,1.661915504571797
19.3094,1.661915504571797
19.3092,1.661915504571797
19.309,1.665593816295214
19.3088,1.665593816295214
19.3086,1.665593816295214
19.3084,1.661915504571797
19.3082,1.665593816295214
19.308,1.665593816295214
